request_id,timestamp_utc,client_ip,method,path,host,user_agent,x_forwarded_for,request_body_size,response_body_size,stream_chunk_count,model,user_content_flat,request_body_text,response_status,response_reason,response_body_text,duration_ms,error
111933a5-815e-4e61-9586-8c7066fb1263,2026-03-22T08:37:55.941483+00:00,anon_c7aa871b,GET,/api/version,,,,,,,,,,200,OK,"{""version"":""0.18.2""}",7,
267377ad-79b7-4261-8a07-4abf7656e3b1,2026-03-22T08:37:57.604254+00:00,anon_c7aa871b,GET,/api/tags,,,,,,,,,,200,OK,"{""models"":[{""name"":""qwen2.5:0.5b"",""model"":""qwen2.5:0.5b"",""modified_at"":""2026-03-22T16:41:16.995467063+09:00"",""size"":397821319,""digest"":""a8b0c51577010a279d933d14c2a8ab4b268079d44c5c8830c0a93900f1827c67"",""details"":{""parent_model"":"""",""format"":""gguf"",""family"":""qwen2"",""families"":[""qwen2""],""parameter_size"":""494.03M"",""quantization_level"":""Q4_K_M""}}]}",2,
5c01b68a-9d06-443e-b6df-bc02ce72273a,2026-03-22T08:44:02.316597+00:00,anon_c7aa871b,GET,/api/version,,,,,,,,,,200,OK,"{""version"":""0.18.2""}",6,
093dcb02-a3e8-49b5-a767-8582f7b5270f,2026-03-22T08:44:03.973676+00:00,anon_c7aa871b,GET,/api/tags,,,,,,,,,,200,OK,"{""models"":[{""name"":""qwen2.5:0.5b"",""model"":""qwen2.5:0.5b"",""modified_at"":""2026-03-22T16:41:16.995467063+09:00"",""size"":397821319,""digest"":""a8b0c51577010a279d933d14c2a8ab4b268079d44c5c8830c0a93900f1827c67"",""details"":{""parent_model"":"""",""format"":""gguf"",""family"":""qwen2"",""families"":[""qwen2""],""parameter_size"":""494.03M"",""quantization_level"":""Q4_K_M""}}]}",3,
99e6fd21-27b9-43d8-8a31-658176a04f18,2026-03-22T08:44:21.795454+00:00,anon_c7aa871b,POST,/api/chat,,,,,,,,user:hello,"{
    ""model"":  ""qwen2.5:0.5b"",
    ""messages"":  [
                     {
                         ""content"":  ""hello"",
                         ""role"":  ""user""
                     }
                 ]
}",200,OK,"{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.382419437Z"",""message"":{""role"":""assistant"",""content"":""Hello""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.428220432Z"",""message"":{""role"":""assistant"",""content"":""!""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.478648241Z"",""message"":{""role"":""assistant"",""content"":"" How""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.522520225Z"",""message"":{""role"":""assistant"",""content"":"" can""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.568959201Z"",""message"":{""role"":""assistant"",""content"":"" I""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.614508271Z"",""message"":{""role"":""assistant"",""content"":"" assist""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.658846465Z"",""message"":{""role"":""assistant"",""content"":"" you""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.704424487Z"",""message"":{""role"":""assistant"",""content"":"" today""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.749984571Z"",""message"":{""role"":""assistant"",""content"":""?""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T08:44:21.794997175Z"",""message"":{""role"":""assistant"",""content"":""""},""done"":true,""done_reason"":""stop"",""total_duration"":3447906001,""load_duration"":2397071336,""prompt_eval_count"":30,""prompt_eval_duration"":620040575,""eval_count"":10,""eval_duration"":375486511}
",3482,
8881dcf3-0a36-4fa7-88a3-370cb4062992,2026-03-22T09:15:32.853875+00:00,anon_12ca17b4,GET,/api/version,,,,,,,,,,200,OK,"{""version"":""0.18.2""}",3,
809ebc8a-eadd-4451-a9c5-2f955d6c7c10,2026-03-22T09:15:32.867167+00:00,anon_12ca17b4,GET,/api/tags,,,,,,,,,,200,OK,"{""models"":[{""name"":""qwen2.5:0.5b"",""model"":""qwen2.5:0.5b"",""modified_at"":""2026-03-22T16:41:16.995467063+09:00"",""size"":397821319,""digest"":""a8b0c51577010a279d933d14c2a8ab4b268079d44c5c8830c0a93900f1827c67"",""details"":{""parent_model"":"""",""format"":""gguf"",""family"":""qwen2"",""families"":[""qwen2""],""parameter_size"":""494.03M"",""quantization_level"":""Q4_K_M""}}]}",2,
e5a12872-b17a-438f-829a-9411818f7dfc,2026-03-22T09:15:36.752236+00:00,anon_12ca17b4,POST,/api/chat,,,,,,,,user:hello,"{
  ""model"": ""qwen2.5:0.5b"",
  ""messages"": [
    { ""role"": ""user"", ""content"": ""hello"" }
  ]
}",200,OK,"{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.266902398Z"",""message"":{""role"":""assistant"",""content"":""Hello""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.344852101Z"",""message"":{""role"":""assistant"",""content"":""!""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.384587184Z"",""message"":{""role"":""assistant"",""content"":"" How""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.429630977Z"",""message"":{""role"":""assistant"",""content"":"" can""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.491086876Z"",""message"":{""role"":""assistant"",""content"":"" I""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.538001696Z"",""message"":{""role"":""assistant"",""content"":"" assist""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.585214798Z"",""message"":{""role"":""assistant"",""content"":"" you""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.632327261Z"",""message"":{""role"":""assistant"",""content"":"" today""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.687781343Z"",""message"":{""role"":""assistant"",""content"":""?""},""done"":false}
{""model"":""qwen2.5:0.5b"",""created_at"":""2026-03-22T09:15:36.751205228Z"",""message"":{""role"":""assistant"",""content"":""""},""done"":true,""done_reason"":""stop"",""total_duration"":3873730624,""load_duration"":2655949148,""prompt_eval_count"":30,""prompt_eval_duration"":717742649,""eval_count"":10,""eval_duration"":448917915}
",3874,
99d03346-f507-4bbd-8eac-f9ead05b2eea,2026-03-22T09:17:16.981362+00:00,anon_12ca17b4,GET,/api/version,,,,,,,,,,200,OK,"{""version"":""0.18.2""}",4,
eb815fea-a0eb-4143-987d-bfdbd316b909,2026-03-22T09:19:47.883122+00:00,anon_12ca17b4,GET,/api/version,[honeypot-host],curl/7.81.0,,0,20,1,,,,200,OK,"{""version"":""0.18.2""}",5,
